,ISO3,Code,Region,Year,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,N2O Emissions,CH4 Emissions,Fluoride Emissions,Poverty Headcount Ratio,CountryCode,LongName,Continent,IncomeGroup
4669,VCT,VCT,Saint Vincent and the Grenadines,2008,2.3877265874257714,,12.35026389,-0.363226571,11.60061578,,,0.955511445,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4670,VCT,VCT,Saint Vincent and the Grenadines,2007,2.588387717577131,,12.33426355,-0.379725672,11.5995526,,,0.854415328,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4671,VCT,VCT,Saint Vincent and the Grenadines,2006,2.0467844712427725,,12.30147373,-0.493021257,11.59825877,,,0.741937345,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4672,VCT,VCT,Saint Vincent and the Grenadines,2005,1.4714235505876712,,12.30147373,-0.596513047,11.59679775,,,0.636576829,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4673,VCT,VCT,Saint Vincent and the Grenadines,2004,2.318757846758348,,12.30147373,-0.65013539,11.59508593,,,0.482426149,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4674,VCT,VCT,Saint Vincent and the Grenadines,2003,1.0660021010986294,,12.19611321,-0.730213138,11.59315892,,,0.182321557,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4675,VCT,VCT,Saint Vincent and the Grenadines,2002,2.318757846758348,,12.1389548,-0.772442722,11.59127443,,,0.009950331,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4676,VCT,VCT,Saint Vincent and the Grenadines,2001,2.551365798483614,,12.09894947,-0.843878705,11.58978465,,,-0.182721637,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4677,VCT,VCT,Saint Vincent and the Grenadines,2000,2.318757846758348,,11.89600862,-0.925681277,11.58893235,,,-0.378336441,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4678,VCT,VCT,Saint Vincent and the Grenadines,1999,2.3652534250113826,,12.01379166,-1.103022015,11.58876551,,,-1.016111067,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4679,VCT,VCT,Saint Vincent and the Grenadines,1998,1.839170016488973,,11.9913188,-1.146170014,11.58917329,,,-1.443923474,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4680,VCT,VCT,Saint Vincent and the Grenadines,1997,2.0468252211221647,,11.79064811,-1.227342545,11.58989577,,,-2.017406151,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4681,VCT,VCT,Saint Vincent and the Grenadines,1996,2.3652704752784097,,11.79064811,-1.267557066,11.59060847,,,-2.682382454,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4682,VCT,VCT,Saint Vincent and the Grenadines,1995,2.4312194932197486,,11.76247723,-1.322450543,11.5910155,,,-3.887330393,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4683,VCT,VCT,Saint Vincent and the Grenadines,1994,2.269963749519279,,11.70363673,-1.413642737,11.59108024,,,-4.605170186,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4684,VCT,VCT,Saint Vincent and the Grenadines,1993,2.0468241032165575,,11.53933368,-1.432237489,11.59078425,,,-5.366596207,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4685,VCT,VCT,Saint Vincent and the Grenadines,1992,2.04679563857803,,11.34262338,-1.45590649,11.58989577,,,-6.733801972,,VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income
4686,VEN,VEN,Venezuela,2013,9.798052332148739,4.554256819418827,19.038737204235186,6.082866109151132,17.225867363735894,,,,29.4,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4687,VEN,VEN,Venezuela,2012,9.745252333516506,4.581778727,19.10701169672327,5.943550337,17.21183736,,,10.11069682,25.4,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4688,VEN,VEN,Venezuela,2011,9.562752382150462,4.546799273,19.05629148,5.757266926,17.19744462,,,10.11069682,31.6,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4689,VEN,VEN,Venezuela,2010,9.632831508124193,4.520189473,19.10130967,5.97584712,17.18265965,9.670047423,10.95207416,10.11069682,32.5,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4690,VEN,VEN,Venezuela,2009,9.380020660882193,4.428027197,19.04315475,5.797331072,17.16746892,,,10.30136394,31.8,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4691,VEN,VEN,Venezuela,2008,9.369611704357533,4.425488821,19.03968546,5.75447677,17.15187483,9.755138345,11.00290951,10.37343493,32.6,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4692,VEN,VEN,Venezuela,2007,9.316384915846802,4.380685235,18.9054853,5.439661661,17.13588317,,,10.7389109,33.6,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4693,VEN,VEN,Venezuela,2006,9.284671876683154,4.356888298,18.94844849,5.212092165,17.11950767,,,10.25346814,36.3,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4694,VEN,VEN,Venezuela,2005,9.133126742738558,4.280796466,18.92203571,4.980268795,17.10275936,9.612413066,10.95949501,10.42221587,43.7,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4695,VEN,VEN,Venezuela,2004,9.299573266432855,4.241369917,18.83763379,4.722521132,17.08563003,,,10.7482651,53.9,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4696,VEN,VEN,Venezuela,2003,9.025989902663019,4.180721015,19.07354292,4.426308932,17.0681133,,,11.20173864,62.1,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4697,VEN,VEN,Venezuela,2002,9.360811885009804,4.159507888,19.0798414,4.531411551,17.05022599,,,9.901660885,55.4,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4698,VEN,VEN,Venezuela,2001,9.397942854492879,4.173756302,18.96641407,4.811450221,17.03199244,,,10.62595322,45.4,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4699,VEN,VEN,Venezuela,2000,9.387397602542707,4.135262552,18.84216697,4.763434803,17.01342735,9.489773515,10.95950892,10.52408286,46.3,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4700,VEN,VEN,Venezuela,1999,9.123654139357189,4.093210586,18.96951136,4.58470353,16.99453704,,,10.36651377,48.7,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4701,VEN,VEN,Venezuela,1998,9.131646437397443,4.113673221,18.93551559,4.514572851,16.97530427,,,11.01335295,50.4,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4702,VEN,VEN,Venezuela,1997,9.103969113474587,4.091808015,18.71326463,4.452454643,16.95568957,,,10.53838996,54.5,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4703,VEN,VEN,Venezuela,1996,9.273928821130157,4.057715155,18.62610147,4.22330327,16.93563562,,,10.53084022,,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4704,VEN,VEN,Venezuela,1995,9.302641787815896,4.028382807,18.70849122,4.316003575,16.9150924,,,10.50324423,,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4705,VEN,VEN,Venezuela,1994,9.21018901693353,4.0110173,18.682782,4.034769777,16.89405745,,,10.42181368,,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4706,VEN,VEN,Venezuela,1993,9.107296877703392,3.999923987,18.63894822,4.062295695,16.87252578,,,10.73183564,,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4707,VEN,VEN,Venezuela,1992,9.054641519048728,3.974622147,18.47869144,4.068519933,16.85043811,,,10.6571497,,VEN,República Bolivariana de Venezuela,Latin America & Caribbean,High income: nonOECD
4708,VGB,VGB,British Virgin Islands,2013,3.309250140471074,-2.1600444062119357,12.078330178979217,,10.277049111631284,,,,,,,,
4709,VGB,VGB,British Virgin Islands,2012,3.2741591756951673,-2.972992787,12.078330178979217,,,,,,,,,,
4710,VGB,VGB,British Virgin Islands,2011,3.160889834269283,-3.010034058,,,,,,,,,,,
4711,VGB,VGB,British Virgin Islands,2010,3.359733055239882,-3.048500339,,,,,,,,,,,
4712,VGB,VGB,British Virgin Islands,2009,2.912423104246556,-3.088505674,,,,,,,,,,,
4713,VGB,VGB,British Virgin Islands,2008,2.7453328164030504,-3.13017837,,,,,,,,,,,
4714,VGB,VGB,British Virgin Islands,2007,2.9501199164825214,-3.173663482,,,,,,,,,,,
4715,VGB,VGB,British Virgin Islands,2006,2.8461328211611487,-3.173663482,,,,,,,,,,,
4716,VGB,VGB,British Virgin Islands,2005,2.3398414471674873,-3.242656354,,,,,,,,,,,
4717,VGB,VGB,British Virgin Islands,2004,2.9124240832852073,-3.242656354,,,,,,,,,,,
4718,VGB,VGB,British Virgin Islands,2003,2.42690843856397,-3.242656354,,,,,,,,,,,
4719,VGB,VGB,British Virgin Islands,2002,3.0774893445204947,-3.342739812,,,,,,,,,,,
4720,VGB,VGB,British Virgin Islands,2001,2.8597504730952203,-3.34019636,,,,,,,,,,,
4721,VGB,VGB,British Virgin Islands,2000,2.962421694040972,-3.291446518,,,,,,,,,,,
4722,VGB,VGB,British Virgin Islands,1999,2.7145586459838227,-3.242656354,,,,,,,,,,,
4723,VGB,VGB,British Virgin Islands,1998,2.6500163034027806,-3.242656354,,,,,,,,,,,
4724,VGB,VGB,British Virgin Islands,1997,2.8864488040678,-3.242656354,,,,,,,,,,,
4725,VGB,VGB,British Virgin Islands,1996,2.9865242138837647,-3.242656354,,,,,,,,,,,
4726,VGB,VGB,British Virgin Islands,1995,3.021612164282357,-3.242656354,,,,,,,,,,,
4727,VGB,VGB,British Virgin Islands,1994,2.804211400315555,-3.242656354,,,,,,,,,,,
4728,VGB,VGB,British Virgin Islands,1993,2.1392263661121973,-3.242656354,,,,,,,,,,,
4729,VGB,VGB,British Virgin Islands,1992,1.5513989235016814,-3.242656354,,,,,,,,,,,
4730,VNM,VNM,Viet Nam,2013,9.0855302510307,4.709356852955042,18.84348929464045,5.143941680655306,18.312644429313163,,,,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4731,VNM,VNM,Viet Nam,2012,8.950241282916918,4.684665051,18.879566864582902,5.048701507,18.30159198,,,10.15453028,17.2,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4732,VNM,VNM,Viet Nam,2011,8.745085387379545,4.524513123,18.97001959,4.909263017,18.29102754,,,8.649501336,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4733,VNM,VNM,Viet Nam,2010,8.92340222572393,4.450047367,18.84691917,4.753001655,18.28064251,10.42874553,11.62032141,8.649501336,20.7,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4734,VNM,VNM,Viet Nam,2009,8.290594889277655,4.323231588,18.76262936,4.66357683,18.27014851,,,8.64243986,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4735,VNM,VNM,Viet Nam,2008,8.229764131029201,4.191391112,18.66335175,4.596435188,18.25955731,10.10477397,11.57526908,8.340248354,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4736,VNM,VNM,Viet Nam,2007,8.217626913474891,4.074420047,18.55109498,4.34917314,18.24892517,,,9.74321903,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4737,VNM,VNM,Viet Nam,2006,8.032628425536052,3.952243219,18.4477673,4.195270231,18.23809355,,,9.09357844,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4738,VNM,VNM,Viet Nam,2005,7.753404394167783,3.817316643,18.40194215,4.054099758,18.22700012,10.03513404,11.45450579,9.697188827,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4739,VNM,VNM,Viet Nam,2004,7.961838337299979,3.671758727,18.32140425,3.900438315,18.21533291,,,9.9934288,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4740,VNM,VNM,Viet Nam,2003,7.6365735715344805,3.530674734,18.18200672,3.754598671,18.20336269,,,9.44141241,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4741,VNM,VNM,Viet Nam,2002,7.8840432459421175,3.385948371,18.07545576,3.636214273,18.19174168,,,9.52123103,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4742,VNM,VNM,Viet Nam,2001,7.647404714737299,3.23628343,17.92867509,3.563637871,18.18014304,,,8.508620551,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4743,VNM,VNM,Viet Nam,2000,7.508667148809204,3.092722859,17.79789031,3.515718383,18.1674761,9.884676733,11.2308039,8.662582747,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4744,VNM,VNM,Viet Nam,1999,7.002765803951254,2.959845995,17.68029524,3.356327553,18.15406455,,,10.40879498,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4745,VNM,VNM,Viet Nam,1998,6.852881785890548,2.858364962,17.67652063,3.303569926,18.13906424,,,10.6820851,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4746,VNM,VNM,Viet Nam,1997,6.738790172327078,2.713634579,17.62440241,3.290031199,18.12371437,,,8.636215992,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4747,VNM,VNM,Viet Nam,1996,6.576164790017284,2.585053598,17.36132238,3.205079911,18.10811427,,,8.636812939,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4748,VNM,VNM,Viet Nam,1995,6.365421396783903,2.410093301,17.18591572,3.031879225,18.09211418,,,8.66130912,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4749,VNM,VNM,Viet Nam,1994,6.372346335655679,2.222567385,17.0824163,2.790332497,18.07571554,,,8.649137175,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4750,VNM,VNM,Viet Nam,1993,5.765030090067898,2.061404854,16.95129856,2.57877291,18.05891429,,,8.66130912,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4751,VNM,VNM,Viet Nam,1992,5.708648558542805,1.937877977,16.88252197,2.289194852,18.04161557,,,8.682943026,,VNM,Socialist Republic of Vietnam,East Asia & Pacific,Lower middle income
4752,VIR,VIR,United States Virgin Islands,2013,5.175844877141207,-0.3927759569921764,,,11.559207725070786,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4753,VIR,VIR,United States Virgin Islands,2012,5.136297931307961,-0.323710021,,,11.56433125,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4754,VIR,VIR,United States Virgin Islands,2011,5.140516041725568,-0.303242511,,,11.56915456,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4755,VIR,VIR,United States Virgin Islands,2010,5.23933197479064,-0.264942585,,,11.57371007,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4756,VIR,VIR,United States Virgin Islands,2009,5.119529847212098,-0.209536548,,,11.57784204,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4757,VIR,VIR,United States Virgin Islands,2008,5.125149172431771,-0.242683213,,,11.58143422,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4758,VIR,VIR,United States Virgin Islands,2007,5.175903651627492,-0.21086919,,,11.58452959,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4759,VIR,VIR,United States Virgin Islands,2006,5.144702726580426,-0.219027036,,,11.58710486,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4760,VIR,VIR,United States Virgin Islands,2005,5.033848810212134,-0.2295767,,,11.58861718,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4761,VIR,VIR,United States Virgin Islands,2004,5.148778660798738,-0.085655932,,,11.58942344,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4762,VIR,VIR,United States Virgin Islands,2003,5.021493400090589,-0.094816302,,,11.59067323,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4763,VIR,VIR,United States Virgin Islands,2002,5.177221279995532,-0.094816302,,,11.59181058,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4764,VIR,VIR,United States Virgin Islands,2001,5.175859612544637,-0.105093885,,,11.59345421,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4765,VIR,VIR,United States Virgin Islands,2000,5.17452954949339,-0.04787808,,,11.59578574,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4766,VIR,VIR,United States Virgin Islands,1999,5.119452272205566,-0.052768066,,,11.59538985,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4767,VIR,VIR,United States Virgin Islands,1998,5.110941195971399,-0.053748939,,,11.59482798,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4768,VIR,VIR,United States Virgin Islands,1997,5.090778082915348,-0.05768208,,,11.59316815,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4769,VIR,VIR,United States Virgin Islands,1996,5.1957301254181525,-0.061630753,,,11.59074725,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4770,VIR,VIR,United States Virgin Islands,1995,5.187875868352236,-0.065595079,,,11.58819062,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4771,VIR,VIR,United States Virgin Islands,1994,5.2075097177146095,-0.078588765,,,11.58354235,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4772,VIR,VIR,United States Virgin Islands,1993,5.150146348751722,-0.094816302,,0.691145178,11.57662301,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4773,VIR,VIR,United States Virgin Islands,1992,5.143284325862198,-0.114434897,,0.571487874,11.56846423,,,,,VIR,Virgin Islands of the United States,Latin America & Caribbean,High income: nonOECD
4774,NAM,NAM,Namibia,2013,6.0764332143878175,1.325338747031557,14.896728437250292,2.573609425712187,14.668474620778088,,,,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4775,NAM,NAM,Namibia,2012,6.02908955552222,1.334474612,15.031502838114411,2.567821646,14.64478046,,,10.17080109,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4776,NAM,NAM,Namibia,2011,5.888373764680055,1.288957128,14.83649242,2.518695124,14.6220583,,,10.17080109,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4777,NAM,NAM,Namibia,2010,6.056983421880232,1.215375545,14.97216814,2.423208219,14.60107419,8.000550682,8.514830402,10.17080109,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4778,NAM,NAM,Namibia,2009,5.503799421278841,1.250537637,14.97332088,2.183346593,14.58207408,,,10.26878323,28.7,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4779,NAM,NAM,Namibia,2008,5.510137580924963,1.359457451,15.09059175,2.138478494,14.5648977,7.955495237,8.505505152,9.769698984,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4780,NAM,NAM,Namibia,2007,5.632754949843874,1.202732035,14.69481319,2.168015905,14.54940325,,,10.13877704,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4781,NAM,NAM,Namibia,2006,5.5496942843347625,1.1788519,14.66075417,2.076772542,14.53525829,,,10.20018264,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4782,NAM,NAM,Namibia,2005,5.269355823489051,1.085533804,14.65284899,1.982559075,14.52208025,8.258733295,8.566230944,9.842292768,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4783,NAM,NAM,Namibia,2004,5.57529766432524,1.092238687,14.48939591,1.88810948,14.5100293,,,10.04619298,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4784,NAM,NAM,Namibia,2003,5.246579247829622,0.963998406,14.44349876,1.595598609,14.49887555,,,9.776733144,37.7,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4785,NAM,NAM,Namibia,2002,5.635994172696483,0.901355758,14.38091527,1.212308858,14.4873059,,,9.8438437,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4786,NAM,NAM,Namibia,2001,5.647460005196042,0.663532977,14.51704745,1.266043421,14.47355115,,,9.974365313,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4787,NAM,NAM,Namibia,2000,5.673626867557891,0.570414415,14.3119224,1.36319091,14.45628649,8.165790041,8.429825387,10.077319,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4788,NAM,NAM,Namibia,1999,5.2763781269800045,0.534151449,14.32522637,1.339979272,14.43464515,,,9.900693653,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4789,NAM,NAM,Namibia,1998,5.253064076053276,0.246078523,14.46095798,1.341960632,14.4087932,,,9.627734051,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4790,NAM,NAM,Namibia,1997,5.149188794098958,0.500775288,14.40153456,1.411641113,14.37974253,,,3.688879454,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4791,NAM,NAM,Namibia,1996,5.59195097234452,0.54927681,14.37464566,1.372523897,14.34928034,,,3.688879454,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4792,NAM,NAM,Namibia,1995,5.462256361938849,0.54696467,14.30520345,1.371813647,14.31883653,,,3.688879454,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4793,NAM,NAM,Namibia,1994,5.509749892020584,-0.536143432,14.0932332,1.291062296,14.28915007,,,3.688879454,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4794,NAM,NAM,Namibia,1993,5.2347785223169545,-0.28103753,13.95652215,1.168895199,14.25986299,,,3.688879454,69.3,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4795,NAM,NAM,Namibia,1992,5.0790358864983505,-1.139434283,13.93071427,1.237884178,14.23006028,,,3.688879454,,NAM,Republic of Namibia,Sub-Saharan Africa,Upper middle income
4796,WLF,WLF,Wallis and Futuna Islands,2013,,,,,,,,,,,,,
4797,WLF,WLF,Wallis and Futuna Islands,2012,,,,,,,,,,,,,
4798,WLF,WLF,Wallis and Futuna Islands,2011,,,,,,,,,,,,,
4799,WLF,WLF,Wallis and Futuna Islands,2010,,,,,,,,,,,,,
4800,WLF,WLF,Wallis and Futuna Islands,2009,,,,,,,,,,,,,
4801,WLF,WLF,Wallis and Futuna Islands,2008,,,,,,,,,,,,,
4802,WLF,WLF,Wallis and Futuna Islands,2007,,,,,,,,,,,,,
4803,WLF,WLF,Wallis and Futuna Islands,2006,,,,,,,,,,,,,
4804,WLF,WLF,Wallis and Futuna Islands,2005,,,,,,,,,,,,,
4805,WLF,WLF,Wallis and Futuna Islands,2004,,,,,,,,,,,,,
4806,WLF,WLF,Wallis and Futuna Islands,2003,,,,,,,,,,,,,
4807,WLF,WLF,Wallis and Futuna Islands,2002,,,,,,,,,,,,,
4808,WLF,WLF,Wallis and Futuna Islands,2001,,,,,,,,,,,,,
4809,WLF,WLF,Wallis and Futuna Islands,2000,,,,,,,,,,,,,
4810,WLF,WLF,Wallis and Futuna Islands,1999,,,,,,,,,,,,,
4811,WLF,WLF,Wallis and Futuna Islands,1998,,,,,,,,,,,,,
4812,WLF,WLF,Wallis and Futuna Islands,1997,,,,,,,,,,,,,
4813,WLF,WLF,Wallis and Futuna Islands,1996,,,,,,,,,,,,,
4814,WLF,WLF,Wallis and Futuna Islands,1995,,,,,,,,,,,,,
4815,WLF,WLF,Wallis and Futuna Islands,1994,,,,,,,,,,,,,
4816,WLF,WLF,Wallis and Futuna Islands,1993,,,,,,,,,,,,,
4817,WLF,WLF,Wallis and Futuna Islands,1992,,,,,,,,,,,,,
4818,WSM,WSM,Samoa,2013,,-2.226735780710608,12.381516437966964,-0.22075134293327872,12.156829878951722,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4819,WSM,WSM,Samoa,2012,-0.32303553971593163,-2.403511012,12.441235672668585,-0.220891683,12.14897835,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4820,WSM,WSM,Samoa,2011,,-2.233618889,12.36601225,-0.305094202,12.14118206,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4821,WSM,WSM,Samoa,2010,1.3509064035659955,-2.224976114,12.23248086,-0.441518175,12.13365785,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4822,WSM,WSM,Samoa,2009,,-2.216407397,12.19611321,-0.575616867,12.12648817,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4823,WSM,WSM,Samoa,2008,,-2.233618889,12.15837289,-0.439831177,12.11964292,,,,26.9,WSM,Samoa,East Asia & Pacific,Lower middle income
4824,WSM,WSM,Samoa,2007,,-2.251131811,12.1389548,-0.596079827,12.1130688,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4825,WSM,WSM,Samoa,2006,,-2.279845606,12.07833018,-0.676279416,12.10665002,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4826,WSM,WSM,Samoa,2005,,-2.326365622,12.03577056,-0.770795986,12.10031205,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4827,WSM,WSM,Samoa,2004,,-2.355353159,11.9913188,-0.86674354,12.09398958,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4828,WSM,WSM,Samoa,2003,,-2.279845606,11.92070123,-1.082238987,12.08772257,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4829,WSM,WSM,Samoa,2002,,-2.184535426,11.87069081,-1.244533309,12.08159727,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4830,WSM,WSM,Samoa,2001,,-2.326365622,11.87069081,-1.297959884,12.07577602,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4831,WSM,WSM,Samoa,2000,,-2.502989157,11.84471533,-1.312970629,12.0703331,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4832,WSM,WSM,Samoa,1999,,-2.42644908,11.84471533,-1.351576944,12.06541881,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4833,WSM,WSM,Samoa,1998,,-2.502989157,11.79064811,-1.311241491,12.06092548,,,,,WSM,Samoa,East Asia & Pacific,Lower middle income
4834,WSM,WSM,Samoa,1997,,-2.63652055,11.79064811,-1.253598644,12.0563596,,,1.386294361,,WSM,Samoa,East Asia & Pacific,Lower middle income
4835,WSM,WSM,Samoa,1996,,-2.676260879,11.79064811,-1.386662854,12.05103157,,,1.386294361,,WSM,Samoa,East Asia & Pacific,Lower middle income
4836,WSM,WSM,Samoa,1995,,-2.79067123,11.79064811,-1.492251804,12.0444827,,,1.386294361,,WSM,Samoa,East Asia & Pacific,Lower middle income
4837,WSM,WSM,Samoa,1994,,-2.853191587,11.70363673,-1.509148755,12.03638692,,,1.386294361,,WSM,Samoa,East Asia & Pacific,Lower middle income
4838,WSM,WSM,Samoa,1993,,-2.919882961,11.76247723,-2.016482569,12.02698186,,,1.386294361,,WSM,Samoa,East Asia & Pacific,Lower middle income
